,old_id,new_id,confidence,changed
249,720575940620149836,720575940620149836,1,False
250,720575940620153765,720575940620153765,1,False
251,720575940620169607,720575940620169607,1,False
252,720575940620297819,720575940620297819,1,False
253,720575940620298772,720575940620298772,1,False
254,720575940620300308,720575940620300308,1,False
255,720575940620354836,720575940620354836,1,False
256,720575940620369517,720575940620369517,1,False
257,720575940620380449,720575940620380449,1,False
258,720575940620473547,720575940620473547,1,False
259,720575940620625880,720575940620625880,1,False
260,720575940620714150,720575940620714150,1,False
261,720575940620776880,720575940620776880,1,False
262,720575940620918789,720575940620918789,1,False
263,720575940620929483,720575940620929483,1,False
264,720575940621065301,720575940621065301,1,False
265,720575940621181066,720575940621181066,1,False
266,720575940621257340,720575940621257340,1,False
267,720575940621313414,720575940621313414,1,False
268,720575940621319156,720575940621319156,1,False
269,720575940621392086,720575940621392086,1,False
270,720575940621554112,720575940621554112,1,False
271,720575940621640885,720575940621640885,1,False
272,720575940621767306,720575940621767306,1,False
273,720575940621923837,720575940621923837,1,False
274,720575940622027222,720575940622027222,1,False
275,720575940622147873,720575940622147873,1,False
276,720575940622161366,720575940622161366,1,False
277,720575940622478349,720575940622478349,1,False
278,720575940622540899,720575940622540899,1,False
279,720575940622550089,720575940622550089,1,False
280,720575940622579967,720575940622579967,1,False
281,720575940622632084,720575940622632084,1,False
282,720575940622838154,720575940622838154,1,False
283,720575940622843530,720575940622843530,1,False
284,720575940622878719,720575940622878719,1,False
285,720575940623110123,720575940623110123,1,False
286,720575940623128269,720575940623128269,1,False
287,720575940623132621,720575940623132621,1,False
288,720575940623137212,720575940623137212,1,False
289,720575940623142426,720575940623142426,1,False
290,720575940623153788,720575940623153788,1,False
291,720575940623164685,720575940623164685,1,False
292,720575940623338281,720575940623338281,1,False
293,720575940623385894,720575940623385894,1,False
294,720575940623431351,720575940623431351,1,False
295,720575940623582867,720575940623582867,1,False
296,720575940623706405,720575940623706405,1,False
297,720575940623918121,720575940623918121,1,False
298,720575940623925173,720575940623925173,1,False
299,720575940623938823,720575940623938823,1,False
300,720575940624319124,720575940624319124,1,False
301,720575940624333802,720575940624333802,1,False
302,720575940624394498,720575940624394498,1,False
303,720575940624484796,720575940624484796,1,False
304,720575940624651189,720575940624651189,1,False
305,720575940624750480,720575940624750480,1,False
306,720575940624801771,720575940624801771,1,False
307,720575940624986300,720575940624986300,1,False
308,720575940624991495,720575940624991495,1,False
309,720575940625006776,720575940625006776,1,False
310,720575940625047479,720575940625047479,1,False
311,720575940625184782,720575940625184782,1,False
312,720575940625253649,720575940625253649,1,False
313,720575940625295339,720575940625295339,1,False
314,720575940625306603,720575940625306603,1,False
315,720575940625345511,720575940625345511,1,False
316,720575940625420986,720575940625420986,1,False
317,720575940625642302,720575940625642302,1,False
318,720575940625673196,720575940625673196,1,False
319,720575940625718053,720575940625718053,1,False
320,720575940625747812,720575940625747812,1,False
321,720575940625815562,720575940625815562,1,False
322,720575940625863728,720575940625863728,1,False
323,720575940625872688,720575940625872688,1,False
324,720575940625890888,720575940625890888,1,False
325,720575940625937340,720575940625937340,1,False
326,720575940626085562,720575940626085562,1,False
327,720575940626092302,720575940626092302,1,False
328,720575940626179614,720575940626179614,1,False
329,720575940626295396,720575940626295396,1,False
330,720575940626399588,720575940626399588,1,False
331,720575940626527055,720575940626527055,1,False
332,720575940626672058,720575940626672058,1,False
333,720575940626729295,720575940626729295,1,False
334,720575940626730883,720575940626730883,1,False
335,720575940626799920,720575940626799920,1,False
336,720575940626816062,720575940626816062,1,False
337,720575940626834698,720575940626834698,1,False
338,720575940626877639,720575940626877639,1,False
339,720575940626889491,720575940626889491,1,False
340,720575940627044885,720575940627044885,1,False
341,720575940627087646,720575940627087646,1,False
342,720575940627167516,720575940627167516,1,False
343,720575940627210568,720575940627210568,1,False
344,720575940627234069,720575940627234069,1,False
345,720575940627403578,720575940627403578,1,False
346,720575940627419676,720575940627419676,1,False
347,720575940627432680,720575940627432680,1,False
348,720575940627496829,720575940627496829,1,False
349,720575940627500279,720575940627500279,1,False
350,720575940627595772,720575940627595772,1,False
351,720575940627629598,720575940627629598,1,False
352,720575940627645514,720575940627645514,1,False
353,720575940627652358,720575940627652358,1,False
354,720575940627731176,720575940627731176,1,False
355,720575940627732361,720575940627732361,1,False
356,720575940627787609,720575940627787609,1,False
357,720575940627814522,720575940627814522,1,False
358,720575940627827697,720575940627827697,1,False
359,720575940627828552,720575940627828552,1,False
360,720575940627921182,720575940627921182,1,False
361,720575940627924227,720575940627924227,1,False
362,720575940628030440,720575940628030440,1,False
363,720575940628225167,720575940628225167,1,False
364,720575940628241628,720575940628241628,1,False
365,720575940628252751,720575940628252751,1,False
366,720575940628345610,720575940628345610,1,False
367,720575940628352850,720575940628352850,1,False
368,720575940628360723,720575940628360723,1,False
369,720575940628441862,720575940628441862,1,False
370,720575940628498161,720575940628498161,1,False
371,720575940628577897,720575940628577897,1,False
372,720575940628669545,720575940628669545,1,False
373,720575940628844712,720575940628844712,1,False
374,720575940628883535,720575940628883535,1,False
375,720575940628885160,720575940628885160,1,False
376,720575940628971779,720575940628971779,1,False
377,720575940629012227,720575940629012227,1,False
378,720575940629064186,720575940629064186,1,False
379,720575940629240263,720575940629240263,1,False
380,720575940629412170,720575940629412170,1,False
381,720575940629413962,720575940629413962,1,False
382,720575940629428215,720575940629428215,1,False
383,720575940629438508,720575940629438508,1,False
384,720575940629486075,720575940629486075,1,False
385,720575940629490476,720575940629490476,1,False
386,720575940629521655,720575940629521655,1,False
387,720575940629736720,720575940629736720,1,False
388,720575940629777018,720575940629777018,1,False
389,720575940629792060,720575940629792060,1,False
390,720575940629846722,720575940629846722,1,False
391,720575940630054735,720575940630054735,1,False
392,720575940630059087,720575940630059087,1,False
393,720575940630085583,720575940630085583,1,False
394,720575940630119532,720575940630119532,1,False
395,720575940630274459,720575940630274459,1,False
396,720575940630346860,720575940630346860,1,False
397,720575940630382075,720575940630382075,1,False
398,720575940630403031,720575940630403031,1,False
399,720575940630480348,720575940630480348,1,False
400,720575940630610042,720575940630610042,1,False
401,720575940630689644,720575940630689644,1,False
402,720575940630695798,720575940630695798,1,False
403,720575940630697078,720575940630697078,1,False
404,720575940630810486,720575940630810486,1,False
405,720575940630868281,720575940630868281,1,False
406,720575940630992813,720575940630992813,1,False
407,720575940631082808,720575940631082808,1,False
408,720575940631091407,720575940631091407,1,False
409,720575940631110095,720575940631110095,1,False
410,720575940631282194,720575940631282194,1,False
411,720575940631309866,720575940631309866,1,False
412,720575940631333195,720575940631333195,1,False
413,720575940631342073,720575940631342073,1,False
414,720575940631498563,720575940631498563,1,False
415,720575940631499832,720575940631499832,1,False
416,720575940631508598,720575940631508598,1,False
417,720575940631518582,720575940631518582,1,False
418,720575940631520312,720575940631520312,1,False
419,720575940631549202,720575940631549202,1,False
420,720575940631629160,720575940631629160,1,False
421,720575940631632012,720575940631632012,1,False
422,720575940631662648,720575940631662648,1,False
423,720575940631695841,720575940631695841,1,False
424,720575940631889965,720575940631889965,1,False
425,720575940631982952,720575940631982952,1,False
426,720575940631987364,720575940631987364,1,False
427,720575940632043576,720575940632043576,1,False
428,720575940632302151,720575940632302151,1,False
429,720575940632407826,720575940632407826,1,False
430,720575940632412333,720575940632412333,1,False
431,720575940632422219,720575940632422219,1,False
432,720575940632486969,720575940632486969,1,False
433,720575940632512156,720575940632512156,1,False
434,720575940632524559,720575940632524559,1,False
435,720575940632634532,720575940632634532,1,False
436,720575940632698541,720575940632698541,1,False
437,720575940632722771,720575940632722771,1,False
438,720575940632836675,720575940632836675,1,False
439,720575940632877869,720575940632877869,1,False
440,720575940632903737,720575940632903737,1,False
441,720575940632960813,720575940632960813,1,False
442,720575940633095137,720575940633095137,1,False
443,720575940633228172,720575940633228172,1,False
444,720575940633293025,720575940633293025,1,False
445,720575940633771745,720575940633771745,1,False
446,720575940633996883,720575940633996883,1,False
447,720575940634140883,720575940634140883,1,False
448,720575940634163682,720575940634163682,1,False
449,720575940634198926,720575940634198926,1,False
450,720575940634207087,720575940634207087,1,False
451,720575940634229871,720575940634229871,1,False
452,720575940634560922,720575940634560922,1,False
453,720575940634782359,720575940634782359,1,False
454,720575940634825879,720575940634825879,1,False
455,720575940634915691,720575940634915691,1,False
456,720575940635212139,720575940635212139,1,False
457,720575940635701655,720575940635701655,1,False
458,720575940636029807,720575940636029807,1,False
459,720575940636308075,720575940636308075,1,False
460,720575940636592302,720575940636592302,1,False
461,720575940636610671,720575940636610671,1,False
462,720575940637308605,720575940637308605,1,False
463,720575940637501784,720575940637501784,1,False
464,720575940637530084,720575940637530084,1,False
465,720575940637603038,720575940637603038,1,False
466,720575940637612974,720575940637612974,1,False
467,720575940637618142,720575940637618142,1,False
468,720575940637678653,720575940637678653,1,False
469,720575940637870510,720575940637870510,1,False
470,720575940638664355,720575940638664355,1,False
471,720575940638810677,720575940638810677,1,False
472,720575940638989894,720575940638989894,1,False
473,720575940639118926,720575940639118926,1,False
474,720575940639314229,720575940639314229,1,False
475,720575940639425112,720575940639425112,1,False
476,720575940639634304,720575940639634304,1,False
477,720575940639705077,720575940639705077,1,False
478,720575940639789475,720575940639789475,1,False
479,720575940639919824,720575940639919824,1,False
480,720575940640316238,720575940640316238,1,False
481,720575940640331472,720575940640331472,1,False
482,720575940640723315,720575940640723315,1,False
483,720575940640747352,720575940640747352,1,False
484,720575940641480949,720575940641480949,1,False
485,720575940641518733,720575940641518733,1,False
486,720575940641781133,720575940641781133,1,False
487,720575940641833869,720575940641833869,1,False
488,720575940642312136,720575940642312136,1,False
489,720575940642894628,720575940642894628,1,False
490,720575940642926702,720575940642926702,1,False
491,720575940643347616,720575940643347616,1,False
492,720575940644166048,720575940644166048,1,False
493,720575940644473760,720575940644473760,1,False
494,720575940644653348,720575940644653348,1,False
495,720575940644659236,720575940644659236,1,False
496,720575940645032068,720575940645032068,1,False
497,720575940645032580,720575940645032580,1,False
498,720575940645047831,720575940645047831,1,False
499,720575940645352814,720575940645352814,1,False
