,DNa01 left,DNa01 right,DNa02 left,DNa02 right,DNa06 right,DNa07 left,DNa07 right,DNa08 right,DNa10 left,DNa10 right,DNa11 left,DNa11 right,DNa12 left,DNa12 right,DNa13_a left,DNa13_a right,DNa13_b left,DNa13_b right,DNa14 left,DNa14 right,DNa16 right,DNae001 left,DNae001 right,DNae002 right,DNae005 left,DNae006 left,DNae006 right,DNae007 left,DNae008 left,DNae009 right,DNb04 left,DNb04 right,DNb04 right,DNb05 left,DNb05 right,DNb06 left,DNb06 right,DNb07 left,DNb08_a right,DNb08_b right,DNb09 left,DNbe001 left,DNbe001 right,DNbe005 right,DNbe007 left,DNbe007 right,DNc01 left,DNc01 right,DNc02 left,DNc02 right,DNd02 left,DNd03 left,DNd03 right,DNd04 left,DNd04 right,DNd05 left,DNd05 right,DNde001 left,DNde001 right,DNde006 left,DNde006 right,DNde007 right,DNg02_d left,DNg02_e right,DNg03 left,DNg03 right,DNg05_b right,DNg06_a right,DNg06_b right,DNg06_c right,DNg07 left,DNg07 left,DNg07 left,DNg07 left,DNg07 left,DNg07 left,DNg07 left,DNg07 left,DNg07 right,DNg07 right,DNg07 right,DNg07 right,DNg07 right,DNg08_a left,DNg08_a left,DNg08_a left,DNg08_a left,DNg08_a right,DNg08_a right,DNg08_b left,DNg08_b left,DNg08_b right,DNg08_b right,DNg08_b right,DNg09 left,DNg09 left,DNg09 left,DNg09 left,DNg09 right,DNg09 right,DNg09 right,DNg09 right,DNg100 left,DNg100 right,DNg101 left,DNg101 right,DNg104 left,DNg104 right,DNg105 left,DNg105 right,DNg106 left,DNg106 left,DNg106 left,DNg106 left,DNg106 left,DNg106 left,DNg106 right,DNg106 right,DNg106 right,DNg106 right,DNg106 right,DNg106 right,DNg106 right,DNg106 right,DNg108 left,DNg108 right,DNg110_a left,DNg110_a left,DNg110_a right,DNg110_a right,DNg110_a right,DNg110_b left,DNg110_b right,DNg111 left,DNg111 right,DNg13 left,DNg13 right,DNg14 left,DNg14 right,DNg15 left,DNg15 right,DNg16 left,DNg16 right,DNg17 left,DNg17 right,DNg19 left,DNg19 right,DNg20 left,DNg22 left,DNg24 left,DNg24 right,DNg29 left,DNg29 right,DNg30 left,DNg30 right,DNg32 left,DNg32 right,DNg33 left,DNg34 left,DNg34 right,DNg35 left,DNg35 right,DNg36_b left,DNg37 right,DNg39 left,DNg39 right,DNg40 left,DNg40 right,DNg42 right,DNg43 left,DNg43 right,DNg45 right,DNg48 right,DNg51 left,DNg51 left,DNg51 right,DNg51 right,DNg52_a left,DNg52_b left,DNg52_b right,DNg55 center,DNg56 left,DNg56 right,DNg59 right,DNg62 right,DNg69 left,DNg69 right,DNg74_a left,DNg74_a right,DNg74_b left,DNg74_b right,DNg77 left,DNg79 left,DNg81 left,DNg81 right,DNg84 left,DNg84 right,DNg85 left,DNg86 left,DNg87 left,DNg92_a left,DNg93 left,DNg93 right,DNg97 left,DNg97 right,DNg98 left,DNg98 right,DNg99 left,DNg99 right,DNge011 left,DNge011 right,DNge014 right,DNge016 right,DNge017 right,DNge030 left,DNge030 right,DNge031 left,DNge031 right,DNge032 left,DNge032 right,DNge035 right,DNge038 left,DNge038 right,DNge039 left,DNge039 right,DNge041 left,DNge043 left,DNge043 right,DNge046 left,DNge046 left,DNge046 right,DNge046 right,DNge047 left,DNge047 right,DNge048 left,DNge048 right,DNge049 left,DNge049 right,DNge052 right,DNge053 left,DNge053 right,DNge054 left,DNge054 right,DNge056 left,DNge065 left,DNge065 right,DNge073 left,DNge073 right,DNge079 left,DNge079 right,DNge082 right,DNge084 left,DNge084 right,DNge091 left,DNge091 left,DNge091 left,DNge091 left,DNge091 left,DNge091 left,DNge091 left,DNge091 right,DNge091 right,DNge091 right,DNge091 right,DNge091 right,DNge091 right,DNge091 right,DNge091 right,DNge091 right,DNge094 left,DNge094 left,DNge094 left,DNge094 left,DNge094 left,DNge094 left,DNge094 right,DNge094 right,DNge094 right,DNge094 right,DNge094 right,DNge094 right,DNge094 right,DNge099 right,DNge103 right,DNge107 left,DNge111 left,DNge111 left,DNge111 left,DNge111 right,DNge111 right,DNge113 left,DNge113 left,DNge113 left,DNge113 right,DNge113 right,DNge119 left,DNge119 right,DNge122 left,DNge122 right,DNge129 left,DNge129 right,DNge130 left,DNge130 right,DNge132 left,DNge132 right,DNge133 left,DNge133 right,DNge136 left,DNge136 right,DNge136 right,DNge138 center,DNge138 center,DNge139 left,DNge139 right,DNge140 left,DNge140 right,DNge141 left,DNge141 right,DNge145 left,DNge145 left,DNge145 right,DNge145 right,DNge148 left,DNge148 right,DNge149 center,DNge150 center,DNp01 left,DNp01 right,DNp02 left,DNp02 right,DNp03 left,DNp03 right,DNp04 left,DNp04 right,DNp05 left,DNp05 right,DNp06 left,DNp06 right,DNp08 right,DNp09 left,DNp09 right,DNp10 left,DNp10 right,DNp101 left,DNp101 right,DNp103 left,DNp103 right,DNp104 right,DNp11 left,DNp11 right,DNp12 left,DNp12 right,DNp13 left,DNp13 right,DNp18 left,DNp18 right,DNp19 left,DNp19 right,DNp23 left,DNp23 right,DNp24 left,DNp24 right,DNp26 left,DNp26 right,DNp27 left,DNp27 right,DNp29 left,DNp29 right,DNp30 left,DNp30 right,DNp31 left,DNp31 right,DNp32 left,DNp32 right,DNp33 left,DNp33 right,DNp34 left,DNp34 right,DNp35 left,DNp35 right,DNp36 left,DNp36 right,DNp37 left,DNp37 right,DNp38 left,DNp38 right,DNp40 right,DNp42 left,DNp42 right,DNp43 left,DNp43 right,DNp44 left,DNp45 left,DNp45 right,DNp46 left,DNp46 right,DNp47 left,DNp47 right,DNp49 left,DNp50 left,DNp50 left,DNp50 right,DNp50 right,DNp51 left,DNp51 right,DNp52 left,DNp52 right,DNp53 right,DNp54 left,DNp54 right,DNp55 left,DNp55 right,DNp57 left,DNp59 left,DNp59 right,DNp60 left,DNp60 right,DNp62 left,DNp62 right,DNp64 left,DNp64 right,DNp66 left,DNp66 right,DNp67 left,DNp67 right,DNp68 left,DNp68 right,DNp69 left,DNp69 right,DNp70 left,DNp70 right,DNp71 left,DNp71 right,DNp73 left,DNp73 right,DNpe002 left,DNpe002 right,DNpe003 left,DNpe003 right,DNpe005 left,DNpe005 right,DNpe008 right,DNpe015 left,DNpe015 right,DNpe017 left,DNpe017 right,DNpe020 left,DNpe020 right,DNpe021 left,DNpe021 right,DNpe024 left,DNpe024 right,DNpe025 left,DNpe025 right,DNpe026 left,DNpe026 right,DNpe027 left,DNpe030 left,DNpe030 right,DNpe031 left,DNpe031 left,DNpe031 right,DNpe031 right,DNpe037 left,DNpe037 right,DNpe039 left,DNpe039 right,DNpe040 left,DNpe040 right,DNpe042 left,DNpe042 right,DNpe043 left,DNpe043 right,DNpe045 left,DNpe045 right,DNpe047 right,DNpe050 left,DNpe050 right,DNpe052 left,DNpe052 right,DNpe053 left,DNpe053 right,DNpe056 left,DNpe056 right,oviDNa_a left,oviDNa_a right,oviDNa_b right,oviDNb right
A1_L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164608244178728,0.0071733401510383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297160163624921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044200361862806,0.0111607142857142,0.0069619257394587,0.0,0.0,0.0,0.0,0.0,0.0057229389553178,0.0,0.0009175631293266,0.0025443478602894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029475102265575,0.0022346011642542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139533511642542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028909691629955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013164234581497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1_L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109738829452485,0.0023907036658275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014858008181246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176801447451227,0.0223214285714285,0.0104428886091881,0.0,0.0039799992133417,0.0,0.0067357614852108,0.0,0.0028614694776589,0.0,0.0036702525173064,0.0033949221208307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014737551132787,0.0014897341095028,0.0,0.0,0.0,0.002566472624292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026623466016362,0.0,0.0013164234581497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1_R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045134518565135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023907036658275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137075204531151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154676683448709,0.0111607142857142,0.0,0.0,0.0,0.0,0.0,0.0152513373190685,0.0,0.0,0.0,0.0016974610604153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029475102265575,0.0014897341095028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009556668895531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023144961453744,0.0026328469162995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1_R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071733401510383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038398757079924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066275959723096,0.0,0.0,0.0,0.0,0.0,0.0,0.01143604468219,0.0,0.0,0.0036702525173064,0.0025443478602894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002211247246696,0.003724335273757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011572480726872,0.0013164234581497,0.002610722152297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027188876651982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025394312460667,0.0,0.0,0.0,0.0,0.0,0.0010970195484581,0.0,0.0,0.0031884243234738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1_R3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167361548143486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411422278162366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088400723725613,0.0037218769666456,0.0,0.0153890025173064,0.0,0.0,0.0,0.0,0.0,0.0,0.0009175631293266,0.0008487305302076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014737551132787,0.0014897341095028,0.0,0.0,0.0025959723096286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026033472309628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002610722152297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
